CO_Spring CO_Summer NO2_Spring NO2_Summer O3_Spring O3_Summer Solar_insolation_spring Solar_insolation_summer UV_index_spring UV_index_summer Solar_insolation_spring.1 Solar_insolation_summer.1 Net_radiation_spring Net_radiation_summer WATER_EQUIVALENT_ANOMALY_spring WATER_EQUIVALENT_ANOMALY_summer Precipitable_water_spring Precipitable_water_summer LTemp_day_spring LTemp_day_summer Ltemp__night_spring Ltemp__night_summer NDVI_Spring NDVI_Summer LAI_Spring LAI_Summer PET ET LE GPP_Spring GPP_Summer NPP_Spring NPP_Summer Topography SRTM_elevation SMT_Spring SMT_Summer SMN_Spring SMN_Summer TCI_Spring TCI_Summer VCI_Spring VCI_Summer VHI_Spring VHI_Summer CO2_Emissions WB_PVOUT WB_GHI WB_DIF WB_GTI WB_OPTA WB_DNI WB_TEMP WC_ELE GPCC_Spring GPCC_Summer WC2_Tmin_spring WC2_Tmin_summer WC2_Tmax_spring WC2_Tmax_summer WC2_Pre_spring WC2_Pre_summer WC2_Solar_radiation_spring WC2_Solar_radiation_summer WC2_Average_temperature_spring WC2_Average_temperature_summer WC2_Water_vapor_pressure_spring WC2_Water_vapor_pressure_summer WC2_BIO1 WC2_BIO2 WC2_BIO3 WC2_BIO4 WC2_BIO5 WC2_BIO6 WC2_BIO7 WC2_BIO8 WC2_BIO9 WC2_BIO10 WC2_BIO11 WC2_BIO12 WC2_BIO13 WC2_BIO14 WC2_BIO15 WC2_BIO16 WC2_BIO17 WC2_BIO18 WC2_BIO19 CHELSA_Tmin_Spring CHELSA_Tmin_spring CHELSA_Tmax_spring CHELSA_Tmax_summer CHELSA_Tmean_spring CHELSA_Tmean_summer CHELSA_Interann_Temp CHELSA_Pre_spring CHELSA_Pre_summer CHELSA_Interann_pre CHELSA_BIO1 CHELSA_BIO2 CHELSA_BIO3 CHELSA_BIO4 CHELSA_BIO5 CHELSA_BIO6 CHELSA_BIO7 CHELSA_BIO8 CHELSA_BIO9 CHELSA_BIO10 CHELSA_BIO11 CHELSA_BIO12 CHELSA_BIO13 CHELSA_BIO14 CHELSA_BIO15 CHELSA_BIO16 CHELSA_BIO17 CHELSA_BIO18 CHELSA_BIO19 CRU_Cld_spring CRU_Cld_summer CRU_Dtr_spring CRU_Dtr_summer CRU_Frs_spring CRU_Frs_summer CRU_Pre_spring CRU_Pre_summer CRU_Tmp_spring CRU_Tmp_summer CRU_Tmn_spring CRU_Tmn_summer CRU_Tmx_spring CRU_Tmx_summer CRU_Vap_spring CRUVap_summer CRU_Wet_spring CRU_Wet_summer CRU_PET_Spring CRU_PET_Summer Bedrock_topography dNPPdP dNPPdT CRU_NPP NPP_based_on_GPCP NPP_based_on_GPCP_VASClimO GPCC_VASClimO_Precipitation CRU_Precipitation CRU_Temperature Griesser_Precip_GPCC GPCC_Fulldata_Precipitation Aridity_index_of_De_Martonne_GPCC_Fulldata Aridity_index_of_De_Martonne_GPCC_VASClimO Aridity_index_of_De_Martonne_CRU HWSD_Topsoil_ref_bulk_dens HWSD_Topsoil_clay_fraction HWSD_Topsoil_gravel_content HWSD_Topsoil_silt_fraction HWSD_Topsoil_sand_fraction HWSD_Topsoil_organic_carbon HWSD_Topsoil_pH HWSD_Subsoil_ref_bulk_dens HWSD_Subsoil_clay_fraction HWSD_Subsoil_gravel_content HWSD_Subsoil_silt_fraction HWSD_Subsoil_sand_fraction HWSD_Subsoil_organic_carbon HWSD_Subsoil_pH HWSD_Spatially_dominan_major_soil_group_FAO ISRIC_WISE_SoilCarbonate_Carbon_Dens ISRIC_WISE_Soil_Org_Carbon_Dens ISRIC_WISE_Soil_pH ISRIC_WISE_Total_AvailWater_cap SoilGrids_BDRICM SoilGrids_BLDFIE SoilGrids_CECSOL SoilGrids_CLYPPT SoilGrids_CRFVOL SoilGrids_OCSTHA SoilGrids_ORCDRC SoilGrids_PHIHOX SoilGrids_PHIKCL SoilGrids_SLTPPT SoilGrids_SNDPPT SoilGrids_TAXNWRB SoilGrids_TAXOUSDA GAEZ_Nutrient_availability GAEZ_Nutrient_retention_capacity GAEZ_Rooting_conditions GAEZ_Oxygen_availability_to_roots GAEZ_Excess_salts GAEZ_Toxicity Plant_Extractable_Water_Capacity_of_Soil IGBP_DIS_Soil_pH Suitability_for_Agriculture Growing_degree_days Distance_to_the_coast Bailey_ecoregions Land_cover_2000 Distribution_of_Cultivation_Intensity Koppen_Geiger Geological_ages Soil_types
10011 119.2519686 102.31846 85.45622971 72.50656149 336.4590815 289.1672631 -2.84e-07 -1.55e-07 8.742483934 11.90065384 101.2916667 144.9166667 141.9259259 158.4444444 137.3461538 128.125 0.874015746 2.005905514 16.7979002 32.41469765 1.548556328 10.64304479 57.4 132.6 0.50393701 0.881889756 12659 4981 338 369.8518519 1407.2 0.626968507 1.637277242 134 1528 295.0794952 303.5025682 0.314205143 0.430051302 1.341025609 19.85384577 81.40230736 12.86410223 41.37102538 16.35897393 494.5299988 3.760999918 4.223999977 1.763000011 4.624000072 31 3.786000013 6 1589 62.33333333 36.66666667 0.166666746 12.83333333 12.86666663 23.36666679 54 36.33333333 16742.66667 23867 6.533333396 18.10000006 0.646666666 1.213333329 7.27083343 11.05833341 29.48888985 944.5765275 24.79999924 -12.69999981 37.49999905 11.68333336 18.01666689 18.10000006 -5.033333252 432 66 20 41.24691731 177 74 109 74 -0.983537326 12.42889373 20.24203523 30.94088809 9.238382975 20.76061821 11.29143429 46.88989639 24.21991412 54.15900803 9.232779503 19.78306389 44.49263763 879.4467163 31.38737297 -13.07642746 44.46380234 12.22784328 18.42465591 21.19626427 -3.014947891 393.0832214 54.83588409 14.17153835 37.21526718 163.1515198 46.65379333 50.639431 84.90997314 60.32 33.28333333 11.23666667 14.01 16.75666667 3.6 55.76 33.92666667 90.9 21.49 34.9 145.1666667 14.73666667 28.52666667 6.693333333 12.98965517 1.177366667 0.4221 26.58333333 54.79166667 35 1.480221346 0 648.5132429 679.892916 753.1121531 449.4148221 359.5318577 9.176669962 449.4148221 54.7826087 20.15810277 22.52964427 18.97233202 1.172222257 26.55555534 10.22222233 41.11111069 32.33333206 0.879999995 6.977777958 1.313333392 28.33333397 1 47.33333206 24.33333397 0.879999995 7.699999809 7 2 2 3 7 200 1169 31 21 18 26 78 68 62 40 39 67 73 2 1 4 1 1 1 0.600000024 7.078000069 0.851000011 2243 367.5 36 12 1 25 91 4
10012 122.1259839 104.1641426 138.4514427 87.92650922 335.5523737 293.2235746 -1.15e-06 3.15e-07 7.65490214 10.66666698 104.0416667 142.5 147.7037037 159.6666667 144.0384615 131.8333333 1.760314956 3.262795279 19.3700784 30.02624639 10.73490826 16.79789988 106.4666667 209.8 2.22563127 2.493175848 15111 6205 416 1187.333333 1592.466667 2.181102358 0.983008698 67 94 292.3589814 300.789748 0.563230793 0.594615409 7.96153833 17.52743557 36.10358906 5.786410118 22.03333297 11.6571792 5075.810059 3.448999882 3.914999962 1.858999968 4.342000008 30 3.240999937 14.39999962 127 55 24.66666667 6.50000004 18.19999981 16.39999962 26.90000025 51 22 15769.66667 22354.33333 11.46666638 22.56666692 1.133333345 1.959999959 13.37499996 9.000000079 30.82191765 741.16769 28.10000038 -1.100000024 29.20000041 14.88333329 22.55000003 22.55000003 4.616666694 674 120 9 50.81834965 279 66 66 176 5.174379895 17.98800373 26.17109172 34.62762197 14.272892 25.6493721 10.89417934 57.33824285 28.01816177 115.8357773 15.45024204 18.78513145 48.01148605 771.2966309 35.12368774 -4.002636909 39.1263237 18.51795769 25.61736298 26.2085762 5.245202065 697.145752 124.7492752 18.06064034 47.05925369 328.4985657 70.80536652 81.17869568 153.4564514 61.43333333 39.35666667 12.05333333 13.63666667 14.15333333 0.366666667 39.49333333 6.103333333 143.2333333 27.13666667 83.2 203.4333333 20.37333333 33.98 10.85 17.65517241 0.559166667 0.1556 31.54166667 63.75 31 1.369992097 0 512.5346597 1025.069319 889.0907363 539.2977866 269.6488933 16.26194664 539.2977866 43.91304348 24.11067194 20.15810277 10.67193676 1.381999969 21 1 22.60000038 56.40000153 0.326999992 5.460000038 1.421000004 31.39999962 1 19.39999962 49.20000076 0.326999992 5.510000229 2 2 1 5 8 200 1314 27 24 14 21 71 72 60 41 35 27 98 1 1 1 1 1 1 0.600000024 7.015999794 0.717000008 3438 670 77 16 21 8 45 4
10013 122.1259839 104.1641426 133.8582696 88.58267699 333.7389674 292.2691475 -1.15e-06 3.15e-07 7.65490214 10.66666698 103.125 142.2916667 147.3333333 159.5925926 144.0384615 131.8333333 1.756535425 3.217519671 18.63517062 28.00524902 10.55118116 16.52230962 123.0333333 225.1 2.371979369 3.243700794 14042 7553 507 1245.666667 2096.633333 2.652559018 1.750725245 71 265 291.710263 298.4948785 0.610102592 0.681256446 0.571538451 17.99282014 70.06563969 23.72923049 35.31820454 20.86102495 631.539978 3.207999945 3.696000099 1.805999994 4.038000107 30 2.895999908 13.30000019 364 60.66666667 30.66666667 4.833333393 17.26666705 15.9333334 26.36666679 57.33333333 27.33333333 15698 22314.66667 10.39999994 21.80000051 1.059999983 1.840000033 12.40833346 9.61666663 32.4887395 741.9594284 27.29999924 -2.299999952 29.59999919 13.60000006 21.81666692 21.81666692 3.833333472 761 137 13 50.94576363 325 82 82 182 3.618636529 16.28697046 24.24022293 32.48020681 12.74153741 23.74846141 10.96930313 57.36078262 31.04777845 117.192955 13.7850399 18.52581978 48.05796814 749.1216431 32.81874466 -5.730158329 38.5489006 16.83423805 23.60198975 24.19853973 3.764521837 729.5136108 133.816803 20.388937 47.74477005 353.6870728 76.13980865 95.24994659 158.1214142 61.43333333 39.35666667 12.05333333 13.63666667 14.15333333 0.366666667 39.49333333 6.103333333 143.2333333 27.13666667 83.2 203.4333333 20.37333333 33.98 10.85 17.65517241 0.559166667 0.1556 31.54166667 63.75 32 1.062924902 0 543.9143328 1317.946268 1328.406159 868.8686561 299.6098814 15.11916008 868.8686561 46.95652174 34.7826087 34.7826087 11.85770751 1.381999969 21 1 22.60000038 56.40000153 0.326999992 5.460000038 1.421000004 31.39999962 1 19.39999962 49.20000076 0.326999992 5.510000229 2 2 1 5 8 200 1314 28 23 17 33 140 68 53 38 38 27 42 2 2 1 1 1 1 0.600000024 7.015999794 0.717000008 3438 683.5 77 16 21 8 50 4
10014 122.1259839 104.1641426 138.1233605 85.95800506 334.8842755 293.5576227 -1.15e-06 3.15e-07 7.65490214 10.66666698 104.625 143 149.962963 162.9259259 144.0384615 131.8333333 1.712125981 3.191929132 18.45144335 27.82152239 10.91863537 16.98162715 125.8 221.5 2.214227558 3.315354359 13503 7169 482 1217.222222 1836.7 2.696850429 2.426750939 65 27 293.043594 299.8333419 0.531435925 0.555948743 11.66384599 28.90640969 42.63871706 8.61282031 27.15153798 18.76025597 8147.839844 3.375 3.862999916 1.889000058 4.249000072 29 3.073999882 14.80000019 53 64.33333333 35 6.633333166 17.76666641 16.80000051 26.56666692 60 30 15737 22220 11.73333327 22.20000013 1.189999998 2.079999963 13.54166668 9.150000237 32.10526399 706.6014453 27.5 -1 28.5 15.23333327 19.83333333 22.16666667 5.049999927 971 191 14 61.52060841 457 88 90 244 5.419927287 18.08600585 24.87687556 33.22319221 14.07734776 25.13537852 10.48430347 64.73781713 34.44198227 132.3943481 15.75365829 17.49163437 47.5009613 730.5899658 33.90476608 -2.918967247 36.82373428 19.00419617 25.27998734 25.97718239 6.009165764 844.7731934 149.7808075 23.02022743 47.86249542 398.7747803 81.25537109 111.6985626 194.3745728 61.43333333 39.35666667 12.05333333 13.63666667 14.15333333 0.366666667 39.49333333 6.103333333 143.2333333 27.13666667 83.2 203.4333333 20.37333333 33.98 10.85 17.65517241 0.559166667 0.1556 31.54166667 63.75 33 1.062924902 0 543.9143328 1317.946268 1328.406159 868.8686561 299.6098814 15.11916008 868.8686561 46.95652174 34.7826087 34.7826087 11.85770751 1.381999969 21 1 22.60000038 56.40000153 0.326999992 5.460000038 1.421000004 31.39999962 1 19.39999962 49.20000076 0.326999992 5.510000229 2 2 1 5 8 200 1333 25 22 10 21 70 68 53 37 41 27 42 2 2 1 1 1 1 0.600000024 7.015999794 0.717000008 3438 698.5 77 17 21 8 50 4
10015 NA NA 88.58267784 58.72703425 306.4900975 281.7227441 8.16e-08 -5.58e-07 12.29803944 14.91241837 139.25 155.9166667 136.7407407 160.962963 177.1538462 137.9583333 0.406299217 1.145669294 -2.125984192 16.15485573 -9.842519482 -2.125984152 33.8 47.53333333 NA 0.31765437 12256 3157 216 NA NA -0.00492126 0.361375886 204 4228 248.912825 277.848724 0.027358975 0.063512823 39.18820439 82.27717874 17.97128151 0.591538452 28.58025591 41.43487114 220.5299988 3.90899992 4.164000034 1.577000022 4.583000183 28 3.736999989 -4.199999809 4057 45 3.333333333 -9.566666762 2.799999992 -4.099999944 10.26666673 86 17 16872 22693 -6.833333373 6.533333381 0.283333336 0.533333331 -4.304166697 6.975000088 22.07278482 924.6656871 12.5 -19.10000038 31.60000038 -6.833333353 7.083333323 7.083333323 -15.33333349 557 96 7 63.07981547 258 35 35 169 -20.3004694 -4.01476113 3.996744792 15.70516332 -6.09020559 6.268583457 6.427712917 52.09180069 10.54670016 75.72441864 -5.245495796 22.59654427 48.81618881 840.8273315 16.43922806 -29.85046959 46.28969955 -8.234189034 3.7631042 6.926175594 -16.37294388 341.2286072 61.00608063 5.687134266 63.10268402 176.2621765 17.31607246 20.71748734 83.41844177 60.68666667 41.68666667 9.94 12.91666667 18.56666667 2.7 69.20333333 21.52 32.13333333 13.97 -17.7 75.46666667 8.203333333 20.46333333 1.276666667 1.806896552 0.953233333 0.3955 26.16666667 47.20833333 42 1.566830041 0 826.3313902 512.5346597 627.5934609 359.5318577 539.2977866 2.777065219 359.5318577 52.17391304 21.73913044 27.66798419 42.29249012 1.366666675 21.66666603 14.66666698 33.66666794 44.66666794 0.430000007 6.333333492 1.399999976 24 13 34 42 0.430000007 6.599999905 20 2 2 2 1 34 984 37 19 20 45 136 69 54 34 47 39 99 2 2 4 2 2 2 1.299999952 6.294000149 0.039999999 1005 1374.5 7 NA 28 17 67 4
10017 134.9235766 96.28171511 206.6929143 171.9160114 359.4130258 320.9496543 -8.61e-07 -1.14e-06 6.169934909 8.826144218 94.83333333 131.2083333 139.9259259 159.3703704 160.24 112.25 1.644094491 2.911417345 20.38057772 28.74015745 8.530183872 14.96062978 91.93333333 206.2666667 1.22545932 1.990682411 12969 5223 351 911.962963 2051.633333 1.66338581 1.696332381 40 162 292.7846218 298.1000045 0.47769233 0.596179511 18.93128154 34.66025568 47.82871716 7.157948567 33.37974294 20.90846098 515.2600098 3.397000074 3.641000032 1.707999945 4.190999985 33 3.296000004 10.69999981 161 56.33333333 66 5.066666603 15.93333308 17.46666654 25.53333346 58.33333333 67.33333333 15587 21470.33333 11.26666641 20.73333359 0.939999978 1.643333316 11.05833327 10.2833334 32.13541784 797.1678055 25.79999924 -6.199999809 31.99999905 19.16666651 2.666666587 20.73333327 1.066666643 663 85 40 22.69239973 218 127 202 134 2.818512122 13.04739666 25.76138624 34.84315872 12.78456132 22.49051094 8.27600193 53.32289251 62.62569809 107.6622238 12.44001102 22.17975426 49.03310776 797.460083 35.53810501 -9.696136475 45.23424149 20.26043892 1.984497309 23.02488327 1.307631254 621.2278442 79.58636475 38.73146439 20.90203476 222.9137726 120.863205 154.7172089 135.7171326 64.10666667 41.62666667 9.813333333 11.03666667 8.966666667 0 53.96 69.15666667 126.6 22.77666667 77.7 172.8333333 17.58333333 28.32 9.593333333 16.82068966 1.002133333 0.7704 28.41666667 46.70833333 34 1.299130436 0 1087.828666 1077.368775 1035.52921 629.180751 689.1027273 11.46224308 629.180751 32.60869565 30.83003953 29.64426878 31.62055336 1.379500031 8.199999809 9.5 18.45000076 73.34999847 0.218500003 7.880000114 1.492499948 8.350000381 9.600000381 17.89999962 73.75 0.218500003 7.925000191 11 2 3 5 8 200 1376 25 26 1 13 19 69 63 40 33 27 84 2 1 1 1 1 1 15.39999962 6.684999943 0.957000017 2459 326 32 16 1 14 45 8
10018 131.6929131 94.75065641 354.6587948 270.9973763 360.4628999 323.0016711 -1.66e-06 -7.16e-07 5.856209199 8.533333619 95.95833333 130.8333333 140.0740741 159.6296296 153.84 114.9583333 1.735748031 3.20374015 22.86089261 31.77165413 8.80577449 14.96062978 87.56666667 181.3 1.151778435 1.377034128 13567 4484 302 872.7037037 1692.266667 1.54822835 1.520721109 27 72 292.7230835 298.6974425 0.524871822 0.503435926 42.55769173 51.98769164 75.16256215 21.57487126 58.85974219 36.78076858 1521.069946 3.407999992 3.654999971 1.730000019 4.218999863 34 3.292999983 11.80000019 72 54.66666667 74 5.766666512 16.03333314 17.83333333 25.79999987 54 72.33333333 15688.33333 21573 11.80000003 20.93333308 0.956666668 1.673333367 11.43333325 10.33333331 32.70042245 787.8547701 25.89999962 -5.699999809 31.59999943 19.44999965 3.183333288 20.91666651 1.533333302 656 92 37 27.0637967 226 120 217 127 2.470707734 12.50578912 25.862758 34.70090866 12.65886911 22.22518984 8.920852661 54.42148717 68.87937291 122.51297 12.30856228 22.68179893 50.11088943 784.8049927 35.42522812 -9.837985992 45.26321793 20.02568245 1.970894456 22.7407093 1.350507855 666.2473755 87.77890015 38.6740036 21.50387955 240.4783325 122.5639725 174.4457397 142.4839935 62.79 42.80666667 10.28666667 11.44333333 9.4 0 50.39333333 67.87 135.6 23.55333333 84.43333333 178.6333333 18.73 29.30666667 9.98 17.43448276 1.0585 0.840866667 29.25 46.79166667 34 1.267636365 0 1087.828666 1098.288557 1087.828666 689.1027273 689.1027273 12.37647233 689.1027273 32.17391304 30.83003953 30.43478261 30.83003953 1.43900001 22.10000038 3.849999905 42.09999847 35.79999924 0.476999998 7.510000229 1.440500021 23.20000076 6 42.15000153 34.65000153 0.476999998 7.940000057 25 3 4 5 8 200 1354 29 33 1 19 50 69 60 43 24 54 76 1 1 1 1 1 1 12.30000019 7.123000145 0.861000001 2650 273.3333435 38 16 25 14 72 8
10020 131.4345477 95.16959322 451.443573 292.6509204 361.6082089 323.5266049 -5.25e-07 -9.85e-07 5.333333413 7.947712739 89.08333333 111.8333333 132.0740741 153.2222222 143.3846154 122.25 1.444724417 2.656496048 17.5328083 26.07611593 6.509186308 13.03149605 86.26666667 178.3666667 1.213517067 1.860711365 10926 4332 292 NA NA 1.48523623 1.997824311 53 283 289.4333387 294.7307747 0.354589759 0.477487201 19.39820464 26.98487157 30.06102492 6.878461314 24.72948662 16.93153823 9775.480469 3.022000074 3.161999941 1.61500001 3.678999901 35 2.828000069 8.600000381 274 41.33333333 69 3.866666714 14.19999981 14.26666673 21.43333308 38.33333333 67.66666667 14394.33333 18732.66667 9.066666603 17.83333333 0.789999982 1.370000005 8.774999961 8.033333292 28.18713483 748.5151937 21.89999962 -6.599999905 28.49999952 16.39999994 0.933333278 17.81666644 -0.549999992 503 79 23 43.6877905 205 72 203 75 0.045245859 9.806755066 21.59665362 30.40148799 9.615428925 18.85878817 9.114196777 40.48848852 62.92232132 65.80029297 9.46216774 20.29176903 47.18690872 732.7721558 31.04262924 -11.96033382 43.00296402 18.95136261 -0.082185723 19.34275627 -0.509303212 511.3099365 66.0144043 24.76697922 34.30445099 197.9747162 77.8825531 182.2104034 89.31630707 68.29333333 62.91 10.57 11.70333333 17.83333333 0.3 47.99333333 73.55 92.9 18.56 40.2 127.3333333 14.6 24.43666667 8.096666667 14.2137931 1.184366667 1.3428 25.5 38.83333333 34 1.362118579 0 962.3099734 941.3901913 930.9303003 569.2587747 569.2587747 7.805326088 569.2587747 24.7826087 31.62055336 31.62055336 32.80632411 1.229500055 24.75 3.950000048 45.04999924 30.20000076 0.745000005 7.489999771 1.32949996 26.39999962 15.5 43.90000153 29.70000076 0.745000005 7.940000057 7 1 3 5 8 200 1291 29 25 8 18 44 71 59 49 26 79 84 1 1 1 1 1 1 14.19999981 6.202000141 0.672999978 1717 389 24 16 11 26 67 7
10022 129.3676181 94.58267639 440.6167976 241.4698164 357.5996177 323.0493932 -8.23e-07 -1.65e-06 5.58431379 8.156863054 89.66666667 112.625 133.7037037 153.4074074 147.0384615 117.1666667 1.378582685 2.531496038 18.35958036 25.80052439 7.335958103 13.03149637 95.73333333 208.5666667 1.47532809 2.463779513 9783 6325 427 865.6296296 2162.766667 1.760826757 3.292374617 46 207 290.3897517 295.4410314 0.481794894 0.585051309 20.97410209 32.7397429 51.47999905 1.527948673 36.22717872 17.13333302 515.2600098 3.20600009 3.315000057 1.562999964 3.901000023 36 3.134000063 9.5 211 83.66666667 100.6666667 5.100000024 14.86666616 15.50000032 22.63333321 72.66666667 89 14158 19165 10.30000003 18.76666705 0.889999986 1.516666691 10.57916668 8.408333478 32.5904408 648.9973219 22.79999924 -3 25.79999924 17.19999997 3.966666758 18.74999968 2.800000095 893 97 56 19.78442021 287 169 267 187 2.023246209 11.32136631 22.30844498 30.67372704 10.91891766 19.48040263 8.033378601 86.49725342 96.19969686 144.3433075 11.10488129 19.11618614 49.32355118 645.4348755 31.37070465 -7.386005402 38.75671005 4.227214336 9.439990997 20.03081894 2.514957428 1078.927368 108.2021179 74.14285278 11.45354557 303.1733398 231.3026276 283.3034058 279.619873 72.24 58.62333333 10.09333333 11.3 9.466666667 0.166666667 78.17 86.13 114.4333333 19.66666667 64.16666667 140.3333333 16.51 25.33333333 9.376666667 15.61724138 1.5333 1.3959 24.04166667 37.25 34 1.07079842 0 1255.186922 1412.085287 1401.625396 958.7516206 808.9466798 10.31945652 958.7516206 21.30434783 47.03557312 46.64031621 39.92094862 1.306499958 21.60000038 5.449999809 39.45000076 38.95000076 2.283499956 7.090000153 1.32949996 21.39999962 7.150000095 37.04999924 41.54999924 2.283499956 7.389999866 11 1 5 2 8 200 1256 20 18 9 26 87 60 49 41 41 27 84 1 1 1 1 1 1 18.10000038 6.367000103 0.753000021 1964 431.5 28 2 1 15 72 53
10023 130.6543582 101.9999997 35.43307061 54.88652196 383.46457 317.9909317 3.7e-07 -3.12e-06 1.924183031 3.722875992 61.5 95.25 109.1111111 142.7407407 139.5 111.2916667 0.913700795 1.772637784 NA NA NA NA 51.4 188.4666667 0.928395659 1.831251699 5026 3260 222 218.2222222 1546.633333 0.49409449 2.628781588 5 NA 264.1897473 281.1000077 0.186717956 0.314076939 44.89307594 35.50128127 62.78076788 37.83025556 53.83692159 36.66666579 28142.67969 NA NA NA NA NA NA NA NA NA NA -0.633333325 8.033333302 4.666666746 12.53333314 78 80.33333333 11912.66667 15731 2.00000004 10.33333333 0.50666667 1.0066667 3.812499988 4.675000007 26.56250018 494.7364991 13.19999981 -4.400000095 17.5999999 1.333333294 5.24999994 10.28333322 -1.450000018 1277 173 62 30.74701818 440 207 241 372 -3.630006194 6.198870659 9.215432008 18.4688797 2.769690384 11.38808282 7.844694138 99.58814748 83.35811361 256.0209656 4.483557701 13.01011467 45.20446777 506.7449951 19.40406609 -9.376714706 28.78078079 6.243981361 8.535383224 12.19541264 -1.615088344 1501.322266 191.889389 68.28875732 30.57094383 534.3024902 216.3998718 271.1018677 430.2104187 67.21 72.68333333 5.093333333 4.66 30.64 6.233333333 116.1833333 77.21666667 7.866666667 10.71666667 -17.6 84.16666667 3.346666667 13.07666667 4.77 9.272413793 2.1768 1.938 14.41666667 24.875 35 0 68.78952565 784.4918261 784.4918261 784.4918261 1378.205455 1468.088419 2.319950594 1378.205455 6.95652174 100 100 100 1.455000043 5.449999809 6.599999905 9.899999619 84.65000153 0.300000012 5.605000019 1.532500029 4.5625 4 6.875 88.5625 0.300000012 5.449999809 5 1 4 5 8 193 959 42 9 9 56 199 54 43 30 61 98 18 0 0 0 0 0 0 2.700000048 5.554999828 0.009 464 1.5 NA 4 NA NA 54 68
10027 129.3676181 94.58267639 440.6167976 241.4698164 357.5996177 323.0493932 -8.23e-07 -1.65e-06 5.58431379 8.156863054 89.66666667 112.625 133.7037037 153.4074074 147.0384615 117.1666667 1.378582685 2.531496038 18.35958036 25.80052439 7.335958103 13.03149637 95.73333333 208.5666667 1.47532809 2.463779513 9852 5204 351 865.6296296 2162.766667 1.760826757 3.292374617 46 209 290.3897517 295.4410314 0.481794894 0.585051309 20.97410209 32.7397429 51.47999905 1.527948673 36.22717872 17.13333302 515.2600098 3.20600009 3.321000099 1.562999964 3.904000044 36 3.140000105 9.5 207 83.66666667 100.6666667 5.066666683 14.93333308 15.46666686 22.73333295 72.66666667 88.33333333 14151 19189.66667 10.26666673 18.80000051 0.889999986 1.530000011 10.5541666 8.425000017 32.52895807 655.1316898 22.89999962 -3 25.89999962 17.24999984 3.916666627 18.83333302 2.7333333 892 96 57 18.99612153 284 171 265 188 2.020208359 11.31760311 22.30259132 30.66810799 10.91533375 19.47757912 8.025868416 87.7737325 97.38887024 146.1757355 11.0866394 19.11441231 49.3297348 645.2059937 31.34776306 -7.400493145 38.74825668 4.212614536 9.418539047 20.01034927 2.501030684 1092.794922 109.9226837 74.98001862 11.48359108 307.9041443 233.937851 286.2987366 283.79599 72.24 58.62333333 10.09333333 11.3 9.466666667 0.166666667 78.17 86.13 114.4333333 19.66666667 64.16666667 140.3333333 16.51 25.33333333 9.376666667 15.61724138 1.5333 1.3959 24.04166667 37.25 34 1.07079842 0 1255.186922 1412.085287 1401.625396 958.7516206 808.9466798 10.31945652 958.7516206 21.30434783 47.03557312 46.64031621 39.92094862 1.306499958 21.60000038 5.449999809 39.45000076 38.95000076 2.283499956 7.090000153 1.32949996 21.39999962 7.150000095 37.04999924 41.54999924 2.283499956 7.389999866 11 1 5 2 8 200 1325 19 16 9 28 82 62 52 41 42 27 84 1 1 1 1 1 1 18.10000038 6.367000103 0.753000021 1964 431.5 28 2 1 15 72 53
14312 135.4688619 109.7516647 118.1102367 66.27296596 377.3562391 318.7067538 1.98e-07 -2.81e-06 2.823529522 5.061438084 78.25 100.7083333 118.0740741 145.6666667 131.3461538 113.4583333 0.965669285 2.116141707 NA NA NA NA 79.23333333 217.4 1.257989799 3.534211253 NA NA NA NA NA 1.181102369 3.783464557 18 NA NA NA NA NA NA NA NA NA NA NA 1521.069946 NA NA NA NA NA NA NA NA 34 69 -2.300000032 12.10000006 5.866666536 17.90000025 35.33333333 70 12544.33333 17348 1.766666691 15 0.5 1.229999979 2.904166692 6.358333376 19.44444469 963.6022865 18.89999962 -13.80000019 32.69999981 13.51666689 -4.233333319 15.00000016 -8.883333365 588 81 26 33.83381848 214 94 210 105 -8.815647761 6.571488063 14.42100064 25.83199628 2.686191082 15.85615826 11.72945881 34.80225436 71.74510574 75.53772736 3.54467082 21.41921616 40.34525299 943.0653687 27.07038498 -26.01942253 53.08980942 16.04323006 0.471070826 16.71261787 -9.340947151 612.2512207 78.52354431 28.71606445 31.13371086 230.0433502 90.57419586 209.0165863 100.5022888 66.83666667 59.96 7.833333333 8.376666667 27.56666667 2.866666667 35.93 79.56 22.3 15.13333333 -16.86666667 109.7333333 6.166666667 19.35 5.253333333 12.46896552 1.3102 1.528066667 16.45833333 32.5 33 0 68.78952565 784.4918261 784.4918261 784.4918261 599.2197628 569.2587747 2.319950594 599.2197628 30.86956522 49.80237154 48.22134387 46.64031621 1.360000014 15 1 54 31 0.200000003 5 1.610000014 26 4 50 24 0.200000003 5.300000191 1 1 5 1 8 NA NA NA NA NA NA NA NA NA NA NA NA NA 7 7 7 7 7 7 6 5.126999855 0.026000001 1077 264 6 NA 8 27 70 68
